'0000000040406008,3,3,0, ,2
'0000002040C02000,3,3,1, ,2
'00000820C0400000,3,3,2, ,2
'0001086040000000,3,3,3,x,2
'000000008080C010,3,4,0, ,2
'0000004081804000,3,4,1, ,2
'0000104180800000,3,4,2,x,2
'0000000101018020,3,5,0, ,2
'0000008103008000,3,5,1,x,2
'0000000202030040,3,6,0,x,2
'0000000000003C04,4,0,0,x,2
'0000000000781000,4,0,1, ,2
'0000000078200000,4,0,2, ,2
'0000003C20000000,4,0,3, ,2
'00000F1000000000,4,0,4, ,2
'0001E40000000000,4,0,5,x,2
'0000000000007808,4,1,0, ,2
'0000000000F02000,4,1,1, ,2
'00000000F0400000,4,1,2, ,2
'0000007840000000,4,1,3, ,2
'00001E2000000000,4,1,4, ,2
'000000000000F010,4,2,0, ,2
'0000000001E04000,4,2,1, ,2
'00000001E0800000,4,2,2, ,2
'000000F080000000,4,2,3, ,2
'000000000001E020,4,3,0, ,2
'0000000003C08000,4,3,1, ,2
'00000003C1000000,4,3,2, ,2
'000000000003C040,4,4,0,x,2
'0000000007810000,4,4,1, ,2
'0000000000078080,4,5,0,x,2
'0000000008180401,5,0,0, ,2
'0000000418080400,5,0,1, ,2
'0000010C08080000,5,0,2, ,2
'0000230408000000,5,0,3, ,2
'0002610400000000,5,0,4, ,2
'0016210000000000,5,0,5,x,2
'0072200000000000,5,0,6, ,2
'0000000010300802,5,1,0, ,2
'0000000830100800,5,1,1, ,2
'0000021810100000,5,1,2, ,2
'0000460810000000,5,1,3, ,2
'0004C20800000000,5,1,4,x,2
'002C420000000000,5,1,5, ,2
'0000000020601004,5,2,0, ,2
'0000001060201000,5,2,1, ,2
'0000043020200000,5,2,2, ,2
'00008C1020000000,5,2,3,x,2
'0009841000000000,5,2,4, ,2
'0000000040C02008,5,3,0, ,2
'00000020C0402000,5,3,1, ,2
'0000086040400000,5,3,2,x,2
'0001182040000000,5,3,3, ,2
'0000000081804010,5,4,0, ,2
'0000004180804000,5,4,1,x,2
'000010C080800000,5,4,2, ,2
'0000000103008020,5,5,0,x,2
'0000008301008000,5,5,1, ,2
'0000000206010040,5,6,0, ,2
'000000000000080F,6,0,0, ,2
'0000000000103C00,6,0,1, ,2
'0000000010780000,6,0,2, ,2
'0000000878000000,6,0,3, ,2
'0000023C00000000,6,0,4, ,2
'00004F0000000000,6,0,5, ,2
'0005E00000000000,6,0,6,x,2
'000000000000101E,6,1,0, ,2
'0000000000207800,6,1,1, ,2
'0000000020F00000,6,1,2, ,2
'00000010F0000000,6,1,3, ,2
'0000047800000000,6,1,4, ,2
'00009E0000000000,6,1,5,x,2
'000000000000203C,6,2,0, ,2
'000000000040F000,6,2,1, ,2
'0000000041E00000,6,2,2, ,2
'00000021E0000000,6,2,3, ,2
'000008F000000000,6,2,4,x,2
'0000000000004078,6,3,0, ,2
'000000000081E000,6,3,1, ,2
'0000000083C00000,6,3,2, ,2
'00000043C0000000,6,3,3,x,2
'00000000000080F0,6,4,0, ,2
'000000000103C000,6,4,1, ,2
'0000000107800000,6,4,2,x,2
'00000000000101E0,6,5,0,x,2
'0000000002078000,6,5,1,x,2
'00000000000203C0,6,6,0,x,2
'0000000010100C02,7,0,0,x,2
'0000000810180800,7,0,1, ,2
'0000020818100000,7,0,2, ,2
'0000420C10000000,7,0,3, ,2
'0004430800000000,7,0,4,x,2
'0024620000000000,7,0,5,x,2
'0000000020201804,7,1,0, ,2
'0000001020301000,7,1,1, ,2
'0000041030200000,7,1,2, ,2
'0000841820000000,7,1,3, ,2
'0008861000000000,7,1,4, ,2
'0000000040403008,7,2,0, ,2
'0000002040602000,7,2,1, ,2
'0000082060400000,7,2,2, ,2
'0001083040000000,7,2,3, ,2
'0000000080806010,7,3,0, ,2
'0000004080C04000,7,3,1, ,2
'00001040C0800000,7,3,2, ,2
'000000010100C020,7,4,0,?,2
'0000008101808000,7,4,1,?,2
'0000000202018040,7,5,0,x,2
